trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
858198,2925,930531,VYDAJ,VYBER,14.6,26081.2,SLUZBY,,
994370,3391,930531,VYDAJ,VYBER,5400,32933.1,,,
990040,3374,930531,VYDAJ,VYBER,14.6,68624.2,SLUZBY,,
989869,3374,930531,VYDAJ,VYBER,9000,68638.8, ,,0
1208763,4134,930531,VYDAJ,VYBER,14.6,71528.7,SLUZBY,,
558137,1898,930531,VYDAJ,VYBER,2900,25774.3,,,
810595,2762,930531,VYDAJ,VYBER,14.6,60160,SLUZBY,,
3444484,5065,930531,PRIJEM,,122.3,26738,UROK,,
3444296,2099,930531,PRIJEM,,294.2,77869.1,UROK,,
3446831,1505,930531,PRIJEM,,18.5,15340.5,UROK,,
3447701,2175,930531,PRIJEM,,9.6,23848.6,UROK,,
3448087,2585,930531,PRIJEM,,201.9,51874.4,UROK,,
3447025,1539,930531,PRIJEM,,287.4,58899.4,UROK,,
168146,562,930531,VYDAJ,VYBER,14.6,25166.3,SLUZBY,,
172109,576,930531,VYDAJ,VYBER,1300,24349.9,,,
172041,576,930531,VYDAJ,VYBER,14.6,25649.9,SLUZBY,,
207575,704,930531,VYDAJ,VYBER,14.6,57611.6,SLUZBY,,
207646,704,930531,VYDAJ,VYBER,14100,43511.6,,,
374965,1276,930531,VYDAJ,VYBER,14.6,32401.7,SLUZBY,,
3464388,3001,930531,PRIJEM,,70.4,21188.5,UROK,,
3463734,2817,930531,PRIJEM,,103.1,27492.6,UROK,,
3463247,2714,930531,PRIJEM,,125.9,28484.1,UROK,,
3462354,2458,930531,PRIJEM,,150.1,41658.4,UROK,,
3604125,2241,930531,PRIJEM,,131.5,33051.2,UROK,,
3602142,2177,930531,PRIJEM,,85.6,23428.1,UROK,,
3603232,2216,930531,PRIJEM,,65.9,52252.8,UROK,,
3604195,2242,930531,PRIJEM,,226.6,61592.2,UROK,,
3604752,2256,930531,PRIJEM,,22.6,19696.8,UROK,,
3602481,2189,930531,PRIJEM,,31.7,23613.7,UROK,,
3603349,2219,930531,PRIJEM,,136.9,104805.9,UROK,,
3603492,2222,930531,PRIJEM,,11.1,17335.1,UROK,,
987364,3367,930531,VYDAJ,VYBER,13800,34734,,,
2135197,7231,930531,PRIJEM,VKLAD,19403,81804,,,
2135481,7231,930531,VYDAJ,VYBER,14.6,82054.3,SLUZBY,,
2256452,7445,930531,VYDAJ,VYBER,14.6,84145.7,SLUZBY,,
579615,1972,930531,VYDAJ,VYBER,14.6,24310.8,SLUZBY,,
679582,2321,930531,PRIJEM,VKLAD,11274,66118.5,,,
699521,2393,930531,VYDAJ,VYBER,14.6,40147,SLUZBY,,
771417,2632,930531,VYDAJ,VYBER,14.6,46688.3,SLUZBY,,
3540921,317,930531,PRIJEM,,3.3,18575,UROK,,
3542488,361,930531,PRIJEM,,152.4,43388.5,UROK,,
3541138,322,930531,PRIJEM,,137.2,34707.2,UROK,,
3542557,362,930531,PRIJEM,,81.9,26390.5,UROK,,
3539846,280,930531,PRIJEM,,136.6,32827.1,UROK,,
3542021,346,930531,PRIJEM,,166.2,40547.4,UROK,,
615716,2099,930531,VYDAJ,VYBER,30,103230.1,SLUZBY,,
3569111,1166,930531,PRIJEM,,31.1,21062.1,UROK,,
3567647,1127,930531,PRIJEM,,179,44369.7,UROK,,
3567576,1126,930531,PRIJEM,,79.9,20796.5,UROK,,
3567900,1132,930531,PRIJEM,,277.7,54243.3,UROK,,
3568951,1161,930531,PRIJEM,,15.8,6536.8,UROK,,
3570108,1200,930531,PRIJEM,,76.4,23757.4,UROK,,
3568032,1134,930531,PRIJEM,,127.6,31902.4,UROK,,
3594801,1944,930531,PRIJEM,,153,39263.8,UROK,,
3595439,1965,930531,PRIJEM,,273.4,76669.8,UROK,,
3597521,2023,930531,PRIJEM,,186,46577.2,UROK,,
3595510,1966,930531,PRIJEM,,229.5,59246.1,UROK,,
3595787,1972,930531,PRIJEM,,81.1,24325.4,UROK,,
3596959,2008,930531,PRIJEM,,36.9,17176.9,UROK,,
3594128,1926,930531,PRIJEM,,128.6,30953.2,UROK,,
3646121,3513,930531,PRIJEM,,188.4,49099.8,UROK,,
3646192,3514,930531,PRIJEM,,16.7,14259.1,UROK,,
3645345,3487,930531,PRIJEM,,226.5,55336.8,UROK,,
3647083,3545,930531,PRIJEM,,148.3,39907.7,UROK,,
3648655,3592,930531,PRIJEM,,83.4,27460.5,UROK,,
3557501,830,930531,PRIJEM,,142.8,36178,UROK,,
3555094,748,930531,PRIJEM,,52.4,16290.4,UROK,,
3554907,744,930531,PRIJEM,,25.6,17686.8,UROK,,
3556401,793,930531,PRIJEM,,55,14790.7,UROK,,
3556865,813,930531,PRIJEM,,172,34556.3,UROK,,
3555842,772,930531,PRIJEM,,182.3,45722.9,UROK,,
1039354,3554,930531,VYDAJ,VYBER,14.6,27029.5,SLUZBY,,
2365,9,930531,VYDAJ,VYBER,14.6,23584.6,SLUZBY,,
477873,1628,930531,VYDAJ,VYBER,14.6,22164,SLUZBY,,
480523,1637,930531,VYDAJ,VYBER,14.6,29198,SLUZBY,,
527958,1801,930531,VYDAJ,VYBER,14.6,56350,SLUZBY,,
612646,2087,930531,VYDAJ,VYBER,30,82251.3,SLUZBY,,
612406,2087,930531,PRIJEM,VKLAD,11159,108181.3,,,
612717,2087,930531,VYDAJ,VYBER,25900,82281.3,,,
615559,2099,930531,PRIJEM,VKLAD,25391,103260.1,,,
3537491,212,930531,PRIJEM,,306,42036.9,UROK,,
3535835,163,930531,PRIJEM,,89.8,27193.2,UROK,,
3536972,197,930531,PRIJEM,,148.1,42721.8,UROK,,
3536612,188,930531,PRIJEM,,36.2,22449.2,UROK,,
3537854,222,930531,PRIJEM,,158.4,43648.1,UROK,,
3538539,239,930531,PRIJEM,,266.1,51065.4,UROK,,
3538743,244,930531,PRIJEM,,103.2,25648.4,UROK,,
439299,1493,930531,VYDAJ,VYBER,14.6,25333.2,SLUZBY,,
233329,793,930531,VYDAJ,VYBER,14.6,14776.1,SLUZBY,,
1050081,3592,930531,VYDAJ,VYBER,14.6,27445.9,SLUZBY,,
1450451,4937,930531,VYDAJ,VYBER,14.6,19757.9,SLUZBY,,
3607859,2357,930531,PRIJEM,,95.6,31675.4,UROK,,
3609131,2393,930531,PRIJEM,,167,40161.7,UROK,,
3608667,2379,930531,PRIJEM,,112.9,27252.8,UROK,,
3606591,2321,930531,PRIJEM,,43.5,54844.5,UROK,,
3608596,2378,930531,PRIJEM,,448.7,72940.6,UROK,,
3606349,2313,930531,PRIJEM,,43.6,17123.6,UROK,,
796958,2714,930531,VYDAJ,VYBER,14.6,28469.5,SLUZBY,,
3612143,2484,930531,PRIJEM,,212.1,51734.1,UROK,,
3612747,2497,930531,PRIJEM,,82.7,23230,UROK,,
3610113,2425,930531,PRIJEM,,119.2,31150.6,UROK,,
3611047,2453,930531,PRIJEM,,15.4,10295.1,UROK,,
3610584,2434,930531,PRIJEM,,125.8,31667.3,UROK,,
3612402,2489,930531,PRIJEM,,27.8,18314.8,UROK,,
3612567,2493,930531,PRIJEM,,68.2,25200.4,UROK,,
3612332,2488,930531,PRIJEM,,14.4,6517.4,UROK,,
3612225,2486,930531,PRIJEM,,340,49694.2,UROK,,
3610371,2429,930531,PRIJEM,,136.2,33149.9,UROK,,
3612969,2503,930531,PRIJEM,,131.6,32962.9,UROK,,
3638418,3260,930531,PRIJEM,,306.9,38629.5,UROK,,
3640597,3327,930531,PRIJEM,,35.1,16356.1,UROK,,
3640252,3316,930531,PRIJEM,,54.2,16186.2,UROK,,
3639848,3302,930531,PRIJEM,,97.2,25887.3,UROK,,
3639165,3283,930531,PRIJEM,,89.9,29939.9,UROK,,
3670075,5313,930531,PRIJEM,,39.4,26042.4,UROK,,
3669818,5270,930531,PRIJEM,,366.4,88131,UROK,,
3671897,5622,930531,PRIJEM,,195.5,62851.3,UROK,,
3667906,4937,930531,PRIJEM,,111.6,19772.5,UROK,,
3670837,5442,930531,PRIJEM,,308.3,54282.1,UROK,,
3488398,7445,930531,PRIJEM,,122.8,84160.3,UROK,,
3479192,9188,930531,PRIJEM,,123,30525.4,UROK,,
3492043,7753,930531,PRIJEM,,227.2,86049,UROK,,
3479820,9307,930531,PRIJEM,,207.8,37961,UROK,,
3488651,7454,930531,PRIJEM,,26.5,15192.5,UROK,,
3479720,9265,930531,PRIJEM,,195.8,31045.9,UROK,,
3487890,7401,930531,PRIJEM,,144.7,37175.6,UROK,,
622054,2122,930531,VYDAJ,VYBER,14.6,41512.5,SLUZBY,,
3545702,456,930531,PRIJEM,,237,45342.1,UROK,,
3543135,385,930531,PRIJEM,,18.6,7969,UROK,,
3544124,411,930531,PRIJEM,,223.6,54681.3,UROK,,
3543441,395,930531,PRIJEM,,121.9,33387.8,UROK,,
3544565,425,930531,PRIJEM,,81.5,24096.2,UROK,,
3544749,428,930531,PRIJEM,,10.7,19852.7,UROK,,
3543742,401,930531,PRIJEM,,145.9,36762.5,UROK,,
3546417,477,930531,PRIJEM,,147.1,38344.4,UROK,,
3544292,415,930531,PRIJEM,,167.6,42954.8,UROK,,
3546055,465,930531,PRIJEM,,183.3,45150.2,UROK,,
3543510,396,930531,PRIJEM,,148.2,38168.8,UROK,,
3572392,1276,930531,PRIJEM,,135.3,32416.3,UROK,,
3621955,2763,930531,PRIJEM,,347.8,54837.4,UROK,,
3621885,2762,930531,PRIJEM,,328.6,60174.6,UROK,,
3624191,2838,930531,PRIJEM,,35.9,63290.9,UROK,,
1548994,5270,930531,VYDAJ,VYBER,10200,77931,,,
1549031,5270,930531,VYDAJ,VYBER,14.6,77916.4,SLUZBY,,
1911080,6473,930531,VYDAJ,VYBER,14.6,69415.7,SLUZBY,,
3534315,115,930531,PRIJEM,,83.6,25342,UROK,,
3533397,86,930531,PRIJEM,,16.8,10574.1,UROK,,
3533624,96,930531,PRIJEM,,238.7,62929.8,UROK,,
3534204,112,930531,PRIJEM,,28.3,20019.8,UROK,,
3533270,83,930531,PRIJEM,,35.5,16561.5,UROK,,
505683,1726,930531,VYDAJ,VYBER,14.6,51949.7,SLUZBY,,
846242,2881,930531,VYDAJ,VYBER,14.6,34557.4,SLUZBY,,
3469997,4347,930531,PRIJEM,,93.3,25614.1,UROK,,
3469754,4321,930531,PRIJEM,,140.1,67143.1,UROK,,
3470093,4350,930531,PRIJEM,,150.4,40442.2,UROK,,
3475622,8519,930531,PRIJEM,,244.7,70412.8,UROK,,
3470163,4355,930531,PRIJEM,,99.7,25286.4,UROK,,
3470808,4484,930531,PRIJEM,,212.6,53643.6,UROK,,
3469154,4240,930531,PRIJEM,,198.1,47897.6,UROK,,
3469668,4296,930531,PRIJEM,,162.5,41138.6,UROK,,
3474075,8261,930531,PRIJEM,,54.3,22564.6,UROK,,
3474655,8330,930531,PRIJEM,,99,32473.9,UROK,,
3469221,4254,930531,PRIJEM,,4.8,2404.8,UROK,,
3474503,8321,930531,PRIJEM,,91.1,29567.2,UROK,,
253095,866,930531,VYDAJ,VYBER,14.6,48889.8,SLUZBY,,
192299,652,930531,VYDAJ,VYBER,14.6,43036.5,SLUZBY,,
1021396,3487,930531,VYDAJ,VYBER,14.6,55322.1,SLUZBY,,
3529067,11295,930531,PRIJEM,,55.7,41798.8,UROK,,
3524003,10738,930531,PRIJEM,,32.4,14623.8,UROK,,
3528746,11265,930531,PRIJEM,,121.6,30042.1,UROK,,
3527295,11065,930531,PRIJEM,,92.3,26136.5,UROK,,
3527782,11111,930531,PRIJEM,,35.7,37999.7,UROK,,
3530485,2,930531,PRIJEM,,144.7,37175.6,UROK,,
3526806,11013,930531,PRIJEM,,233.1,59527.1,UROK,,
3526455,10973,930531,PRIJEM,,123.1,41017.7,UROK,,
3523088,10656,930531,PRIJEM,,58.3,18918.3,UROK,,
3625866,2884,930531,PRIJEM,,116.6,28945.8,UROK,,
3626473,2902,930531,PRIJEM,,168.5,44484.6,UROK,,
3625751,2881,930531,PRIJEM,,141.7,34572,UROK,,
3627443,2932,930531,PRIJEM,,34.3,23229.3,UROK,,
3627129,2925,930531,PRIJEM,,132,26095.8,UROK,,
3626257,2895,930531,PRIJEM,,186.6,50490.2,UROK,,
3628747,2970,930531,PRIJEM,,123.2,31774.1,UROK,,
3625541,2876,930531,PRIJEM,,28.3,21113.3,UROK,,
3627200,2926,930531,PRIJEM,,131.9,33130.3,UROK,,
1117624,3818,930531,VYDAJ,VYBER,14.6,48623.6,SLUZBY,,
1117695,3818,930531,VYDAJ,VYBER,11500,37123.6,,,
49245,165,930601,PRIJEM,VKLAD,1000,1000,,,
502622,1713,930601,PRIJEM,VKLAD,3900,23803.2,,,
474448,1617,930601,PRIJEM,VKLAD,700,700,,,
773931,2641,930601,PRIJEM,VKLAD,300,22491.5,,,
1391766,4743,930601,PRIJEM,VKLAD,23311,39477.3,,,
1144735,3915,930601,VYDAJ,VYBER,10000,36627.8,,,
123628,415,930601,VYDAJ,VYBER,7100,35854.8,,,
315805,1077,930601,VYDAJ,VYBER,18900,44316.6,,,
1208832,4134,930601,VYDAJ,VYBER,21400,50128.7,,,
1028842,3513,930601,VYDAJ,VYBER,12100,36999.8,,,
521769,1780,930601,VYDAJ,VYBER,14100,36889.8,,,
679579,2321,930601,PRIJEM,VKLAD,48300,114418.5,,,
679949,2321,930601,VYDAJ,VYBER,27900,86518.5,,,
771488,2632,930601,VYDAJ,VYBER,3100,30288.3,,,
771324,2632,930601,VYDAJ,VYBER,13300,33388.3,,,
480431,1637,930601,VYDAJ,VYBER,7300,21898,,,
1693628,5740,930601,PRIJEM,VKLAD,31779,75107.3,,,
439252,1493,930601,VYDAJ,VYBER,12750,12583.2,,,
1562675,5313,930601,PRIJEM,VKLAD,10937,36979.4,,,
2579537,8519,930601,VYDAJ,VYBER,23500,46912.8,,,
1730744,5868,930602,VYDAJ,VYBER,3100,28995.2,,,
1779033,6034,930602,PRIJEM,VKLAD,9462,83111.6,,,
453142,1539,930602,VYDAJ,VYBER,19800,38999.4,,,
152257,510,930602,PRIJEM,VKLAD,1100,1100,,,
576916,1965,930602,VYBER,VYBER,22875,53694.8,,,
754533,2574,930602,VYDAJ,VYBER,12600,32664.7,,,
764204,2609,930602,PRIJEM,VKLAD,9900,10900,,,
726270,2484,930602,VYDAJ,VYBER,13300,38419.5,,,
1208623,4134,930602,VYBER,VYBER,5931,44197.7,,,
2135204,7231,930602,PRIJEM,VKLAD,18300,100354.3,,,
497557,1695,930602,VYDAJ,VYBER,1100,25271.3,,,
529628,1805,930602,PRIJEM,VKLAD,2300,21900,,,
882876,3007,930602,VYDAJ,VYBER,20600,43439.9,,,
1162683,3980,930602,VYDAJ,VYBER,800,23924.8,,,
2797777,9265,930602,PRIJEM,VKLAD,32142,63187.9,,,
405098,1378,930602,VYDAJ,VYBER,19500,42630.9,,,
739856,2527,930602,PRIJEM,VKLAD,49632,95896,,,
1302281,4448,930602,PRIJEM,VKLAD,700,700,,,
505754,1726,930602,VYDAJ,VYBER,15200,36749.7,,,
251562,862,930602,VYDAJ,VYBER,42400,64979.7,,,
95742,327,930602,PRIJEM,VKLAD,700,700,,,
188855,640,930602,PRIJEM,VKLAD,1100,1100,,,
607366,2068,930602,PRIJEM,VKLAD,1100,1100,,,
712156,2434,930602,VYDAJ,VYBER,3500,28167.3,,,
732498,2503,930603,VYDAJ,VYBER,2000,30962.9,,,
2350082,7753,930603,VYDAJ,VYBER,51800,72539.4,,,
2349717,7753,930603,PRIJEM,VKLAD,38305,124339.4,,,
332731,1132,930603,VYDAJ,VYBER,12100,42143.3,,,
145132,485,930603,VYDAJ,VYBER,10300,30680.2,,,
1243660,4254,930603,PRIJEM,VKLAD,10600,13004.8,,,
860968,2932,930603,PRIJEM,VKLAD,2500,25729.3,,,
3344706,11111,930603,PRIJEM,VKLAD,33488,71487.7,,,
2895454,9591,930603,PRIJEM,VKLAD,13342,13742,,,
742042,2534,930603,PRIJEM,VKLAD,400,400,,,
2908766,9635,930603,VYDAJ,VYBER,3500,19344.9,SIPO,,0
1158182,3965,930603,PRIJEM,VKLAD,4900,19646.4,,,
1272104,4350,930603,VYDAJ,VYBER,6500,33942.2,,,
298489,1018,930603,PRIJEM,VKLAD,600,600,,,
690119,2357,930603,VYDAJ,VYBER,4700,26960.8,,,
1313412,4484,930603,VYDAJ,VYBER,12900,40729,,,
1611092,5472,930603,PRIJEM,VKLAD,11300,16358.6,,,
810503,2762,930603,VYDAJ,VYBER,20700,39460,,,
1027727,3510,930603,PRIJEM,VKLAD,16658,44126.1,,,
527818,1801,930603,VYBER,VYBER,8013,48337,,,
1935823,6555,930603,VYDAJ,VYBER,5000,32296.6,,,
846313,2881,930603,VYDAJ,VYBER,6300,28257.4,,,
202224,686,930603,VYDAJ,VYBER,800,28508.3,,,
253063,866,930603,VYDAJ,VYBER,3900,44989.8,,,
106685,362,930603,VYDAJ,VYBER,3400,22990.5,,,
1074036,3670,930604,PRIJEM,VKLAD,400,400,,,
3211536,10656,930604,PRIJEM,VKLAD,5000,23979.1,,,
139104,465,930604,VYDAJ,VYBER,11700,33450.2,,,
1392046,4743,930604,VYDAJ,VYBER,6000,33477.3,,,
2908985,9635,930604,VYDAJ,VYBER,1100,18244.9,,,
509293,1743,930604,PRIJEM,VKLAD,800,800,,,
313661,1071,930604,PRIJEM,VKLAD,46304,104417.9,,,
257157,882,930604,VYDAJ,VYBER,4300,31837.5,,,
726645,2486,930604,VYDAJ,VYBER,2600,47079.6,,,0
989735,3374,930604,PRIJEM,VKLAD,34115,102739.2,,,
990112,3374,930604,VYDAJ,VYBER,17300,85439.2,,,
377262,1285,930604,PRIJEM,VKLAD,300,300,,,
2135357,7231,930604,VYBER,VYBER,16149,84205.3,,,
615666,2099,930604,VYDAJ,VYBER,55500,47730.1,,,
527868,1801,930604,VYDAJ,VYBER,15900,32437,,,
1163707,3983,930604,VYDAJ,VYBER,12100,36644.2,,,
2798255,9265,930604,VYDAJ,VYBER,20400,42787.9,,,
363790,1236,930604,PRIJEM,VKLAD,12600,15205.6,,,
1486063,5065,930604,PRIJEM,VKLAD,26365,53103,,,
192370,652,930604,VYDAJ,VYBER,9700,33336.5,,,
3402742,11295,930604,VYDAJ,VYBER,6200,35598.8,SIPO,,0
88821,299,930604,VYDAJ,VYBER,1500,29468.8,,,
732247,2503,930605,PRIJEM,VKLAD,14361,45323.9,,,
50048,168,930605,PRIJEM,PREVOD Z UCTU,3020,6540,,GH,86771827
32221,104,930605,PRIJEM,PREVOD Z UCTU,3063,6626,,YZ,13231766
37889,123,930605,PRIJEM,PREVOD Z UCTU,4843,14729,DUCHOD,AB,58944725
452787,1539,930605,VYDAJ,VYBER,5300,33699.4,SIPO,,0
474454,1617,930605,PRIJEM,PREVOD Z UCTU,5953,6653,DUCHOD,EF,38875293
1167150,3999,930605,PRIJEM,VKLAD,5100,17775.6,,,
303136,1032,930605,PRIJEM,PREVOD Z UCTU,74648,112843.8,,GH,43027007
303403,1032,930605,VYDAJ,VYBER,24500,88343.8,,,
647981,2216,930605,PRIJEM,VKLAD,35105,87357.9,,,
339398,1152,930605,PRIJEM,PREVOD Z UCTU,3279,7358,,ST,11872947
973341,3316,930605,PRIJEM,VKLAD,3600,19786.2,,,
976274,3327,930605,PRIJEM,VKLAD,16382,32738.1,,,
537881,1830,930605,PRIJEM,VKLAD,17307,49418.8,,,
347932,1180,930605,PRIJEM,VKLAD,22809,23309,,,
783296,2670,930605,PRIJEM,VKLAD,36572,84562.3,,,
1144444,3915,930605,PRIJEM,VKLAD,34696,71323.8,,,
117642,396,930605,PRIJEM,VKLAD,34902,73070.8,,,
122543,411,930605,VYDAJ,VYBER,14900,39781.3,,,
955583,3258,930605,PRIJEM,VKLAD,300,300,,,
576847,1965,930605,VYDAJ,PREVOD NA UCET,9541,44153.8,SIPO,IJ,40902030
637747,2177,930605,PRIJEM,PREVOD Z UCTU,5123,28536.5,DUCHOD,YZ,62457513
400901,1366,930605,PRIJEM,VKLAD,11439,40199.7,,,
1157045,3960,930605,PRIJEM,PREVOD Z UCTU,4807,19728,DUCHOD,OP,33740347
298495,1018,930605,PRIJEM,PREVOD Z UCTU,3963,4563,,OP,40950048
330665,1127,930605,PRIJEM,VKLAD,34995,79364.7,,,
330240,1126,930605,PRIJEM,VKLAD,6280,27076.5,,,
685669,2342,930605,PRIJEM,PREVOD Z UCTU,3247,13388,,EF,42284852
260047,890,930605,VYDAJ,VYBER,7900,29252.5,,,
259086,887,930605,PRIJEM,PREVOD Z UCTU,4514,9646.5,DUCHOD,AB,52114474
725901,2484,930605,VYDAJ,PREVOD NA UCET,538,37881.5, ,OP,83567636
628509,2146,930605,PRIJEM,VKLAD,200,200,,,
810141,2762,930605,PRIJEM,VKLAD,32500,71960,,,
810262,2762,930605,VYDAJ,VYBER,4700,67260,,,0
566017,1926,930605,VYDAJ,VYBER,2200,28738.6,,,
598593,2037,930605,PRIJEM,VKLAD,3700,21227.7,,,
1339305,4576,930605,PRIJEM,VKLAD,300,300,,,
1602593,5442,930605,VYDAJ,VYBER,10400,43867.5,,,0
1598773,5428,930605,PRIJEM,VKLAD,5768,58796,,,
2442349,8051,930605,PRIJEM,PREVOD Z UCTU,39060,82981.9,,KL,35675579
560904,1909,930605,PRIJEM,PREVOD Z UCTU,3191,16755,,AB,24230474
374811,1276,930605,VYDAJ,PREVOD NA UCET,169,32232.7,POJISTNE,AB,23086488
3039849,10079,930605,VYDAJ,VYBER,6300,32592.4,,,
2256150,7445,930605,PRIJEM,VKLAD,29205,113350.7,,,
2256521,7445,930605,VYDAJ,VYBER,17800,95550.7,,,
73515,244,930605,PRIJEM,PREVOD Z UCTU,3972,29620.4,,IJ,12078875
110540,374,930605,PRIJEM,PREVOD Z UCTU,34562,78266.9,,WX,4004806
521476,1780,930605,PRIJEM,VKLAD,37498,74387.8,,,
498395,1699,930605,PRIJEM,PREVOD Z UCTU,5224,26920,DUCHOD,CD,94008880
498539,1699,930605,VYDAJ,PREVOD NA UCET,19,26901, ,EF,2504826
700139,2396,930605,PRIJEM,PREVOD Z UCTU,4203,17312,DUCHOD,OP,27204734
901379,3072,930605,PRIJEM,VKLAD,1000,1000,,,
941437,3213,930605,PRIJEM,PREVOD Z UCTU,3068,6536,,EF,66762119
13150,44,930605,PRIJEM,PREVOD Z UCTU,4200,4600,DUCHOD,OP,4120284
18397,62,930605,PRIJEM,PREVOD Z UCTU,5079,16337,DUCHOD,UV,87209295
527749,1801,930605,VYDAJ,PREVOD NA UCET,956,31481,POJISTNE,AB,73968469
529778,1806,930605,PRIJEM,PREVOD Z UCTU,5029,25545,DUCHOD,UV,39912659
877998,2991,930605,PRIJEM,VKLAD,33540,34140,,,
224348,764,930605,PRIJEM,PREVOD Z UCTU,6238,32290,DUCHOD,UV,30560720
232966,793,930605,PRIJEM,PREVOD Z UCTU,3401,18177.1,,IJ,6149286
1050026,3592,930605,VYDAJ,VYBER,14750,12695.9,,,
286586,982,930605,VYDAJ,VYBER,400,26489,,,
844572,2876,930605,PRIJEM,VKLAD,26078,47191.3,,,
590840,2011,930605,PRIJEM,PREVOD Z UCTU,3016,9948,,MN,35820675
851331,2902,930605,PRIJEM,VKLAD,30320,74804.6,,,
851403,2902,930605,VYDAJ,PREVOD NA UCET,825,73979.6,SIPO,QR,5844581
505534,1726,930605,VYDAJ,PREVOD NA UCET,115,36634.7, ,UV,65941238
1486066,5065,930605,PRIJEM,VKLAD,22524,75627,,,
252938,866,930605,VYDAJ,PREVOD NA UCET,3844,41145.8, ,MN,70676672
2967131,9828,930605,PRIJEM,PREVOD Z UCTU,47472,47872,,GH,8007508
3393744,11265,930605,PRIJEM,VKLAD,11427,41469.1,,,
101392,346,930605,PRIJEM,VKLAD,29902.5,70449.9,,,
185064,627,930605,VYDAJ,VYBER,18500,44397.2,,,
710072,2429,930605,PRIJEM,VKLAD,21913.5,55063.4,,,
711476,2433,930605,PRIJEM,PREVOD Z UCTU,4718,19372,DUCHOD,OP,98568486
733700,2508,930606,PRIJEM,PREVOD Z UCTU,4271,13513,DUCHOD,CD,12963879
730407,2497,930606,PRIJEM,VKLAD,8934,32164,,,
655858,2242,930606,PRIJEM,PREVOD Z UCTU,65240,126832.2,,CD,7862908
656186,2242,930606,VYDAJ,VYBER,39000,87832.2,,,
2699719,8934,930606,PRIJEM,VKLAD,500,500,,,
25026,83,930606,PRIJEM,VKLAD,13839,30400.5,,,
898384,3063,930606,PRIJEM,PREVOD Z UCTU,3495,4595,,MN,8035934
333302,1134,930606,PRIJEM,VKLAD,17955,49857.4,,,
336637,1144,930606,PRIJEM,PREVOD Z UCTU,3375,17075,,GH,1589578
144779,485,930606,VYDAJ,PREVOD NA UCET,1591,29089.2, ,WX,56978738
137469,461,930606,PRIJEM,PREVOD Z UCTU,6388,26152,DUCHOD,YZ,91520028
604135,2056,930606,VYDAJ,VYBER,30100,52876.6,,,
393848,1338,930606,VYDAJ,VYBER,32100,20184.7,,,
353381,1200,930606,VYDAJ,VYBER,1300,22457.4,,,
1150613,3935,930606,VYDAJ,VYBER,22400,46895.8,,,
1149997,3935,930606,PRIJEM,PREVOD Z UCTU,32604,69295.8,,KL,32445126
827046,2817,930606,PRIJEM,VKLAD,500,27992.6,,,
3331516,11065,930606,PRIJEM,VKLAD,17782,43918.5,,,
125503,423,930606,PRIJEM,PREVOD Z UCTU,2913,9239,,OP,1514268
220050,748,930606,PRIJEM,VKLAD,14607,30897.4,,,
221130,751,930606,PRIJEM,PREVOD Z UCTU,4350,5250,DUCHOD,UV,59883838
117093,395,930606,PRIJEM,VKLAD,33081,66468.8,,,
118145,396,930606,VYDAJ,VYBER,21700,51370.8,,,
119441,401,930606,PRIJEM,VKLAD,19225.5,55988,,,
637819,2177,930606,VYDAJ,PREVOD NA UCET,3168,25368.5,SIPO,QR,5411524
637110,2176,930606,PRIJEM,VKLAD,500,500,,,
740280,2527,930606,VYDAJ,VYBER,53100,71647,,,
434252,1476,930606,PRIJEM,PREVOD Z UCTU,6411,13022,DUCHOD,GH,63237541
828860,2823,930606,PRIJEM,PREVOD Z UCTU,3316,6932,,CD,57925736
790140,2694,930606,VYDAJ,VYBER,12000,37949.9,,,
330524,1126,930606,VYDAJ,VYBER,1800,25276.5,,,
726524,2486,930606,PRIJEM,VKLAD,39956,87035.6,,,
565732,1926,930606,VYDAJ,PREVOD NA UCET,2643,26095.6,SIPO,WX,87020074
860303,2932,930606,PRIJEM,VKLAD,47133,72862.3,,,
424582,1442,930606,PRIJEM,VKLAD,27448,27748,,,
482812,1644,930606,PRIJEM,VKLAD,22959,23359,,,
1028008,3510,930606,VYDAJ,VYBER,10900,33226.1,,,
375036,1276,930606,VYDAJ,VYBER,2600,29632.7,,,
164784,551,930606,PRIJEM,VKLAD,12600,15005.8,,,
1092163,3734,930606,PRIJEM,VKLAD,800,28307.6,,,
57439,192,930606,PRIJEM,PREVOD Z UCTU,5859,29595,DUCHOD,GH,15384018
57578,192,930606,VYDAJ,VYBER,8300,21295,,,
58950,197,930606,PRIJEM,VKLAD,32577,75298.8,,,
699592,2393,930606,VYDAJ,VYBER,8700,31447,,,
771257,2632,930606,VYDAJ,PREVOD NA UCET,2300,27988.3,POJISTNE,IJ,36942219
901385,3072,930606,PRIJEM,VKLAD,33340,34340,,,
883009,3008,930606,PRIJEM,PREVOD Z UCTU,6934,27936,DUCHOD,QR,33148783
477716,1628,930606,VYDAJ,PREVOD NA UCET,2850,19314,SIPO,AB,57004982
455169,1545,930606,VYDAJ,VYBER,11000,35154.4,,,
275978,944,930606,VYDAJ,VYBER,11500,34860.3,,,
275312,943,930606,PRIJEM,PREVOD Z UCTU,3217,16948.9,,OP,70103525
224420,764,930606,VYDAJ,PREVOD NA UCET,2360,29930,SIPO,EF,41232329
